time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1722261157.046,240158.0,2.71,7211.834112644196,7201.244873523712
1722268389.886,240159.0,7.65,7232.234345197678,7201.066761732101
1722275664.015,240160.0,3.11,7273.541970491409,7200.40284538269
1722282874.774,240161.0,1.89,7210.142931461334,7200.175058841705
1722291783.892,240162.0,1.59,8908.514355182648,7200.794550657272
1722298994.783,240163.0,1.77,7210.387750864029,7200.023262500763
1722306259.073,240164.0,1.63,7263.66077709198,7200.449783325195
1722313469.744,240165.0,1.69,7209.943594455719,7197.081613779068
1722320680.805,240166.0,1.56,7210.724465370178,7200.4860227108
1722327891.867,240167.0,1.69,7210.480982303619,7199.992554187775
1722335160.114,240168.0,1.62,7267.672360897064,7200.524608612061
1722342371.116,240169.0,1.89,7210.489510774612,7200.519230604172
1722349581.739,240170.0,1.81,7210.020958900452,7199.865661144257
1722356792.995,240171.0,2.03,7210.546480178833,7200.641163349152
1722364053.954,240172.0,1.77,7260.620475053787,7200.706636667252
1722371264.804,240173.0,1.81,7210.4760546684265,7200.438363075256
1722378476.136,240174.0,5.29,7210.784739732742,7200.953258037567
1722387386.055,240175.0,5.51,8909.158712387085,7200.698846578598
1722394652.001,240176.0,1.68,7265.270874738693,7199.442638397217
1722401862.828,240177.0,1.56,7210.220682859421,7199.878597021103
1722409073.785,240178.0,1.72,7210.417879343033,7200.101883172989
1722416284.896,240179.0,1.76,7210.521786212921,7200.2190754413605
1722423546.97,240180.0,1.76,7261.621472597122,7201.156489849091
1722430757.774,240181.0,1.78,7210.451550722122,7200.514734506607
1722437968.983,240182.0,1.86,7210.646244287491,7200.705202102661
1722445179.63,240183.0,1.7,7210.286437034607,7200.702404022217
1722452443.635,240184.0,2.93,7263.556566953659,7195.960851430893
1722459655.048,240185.0,3.47,7210.970016717911,7197.875594139099
1722466865.797,240186.0,1.82,7210.067395210266,7200.167713403702
1722474076.728,240187.0,1.81,7210.359055280685,7199.767097234726
1722483032.836,240188.0,1.7,8955.677886247635,7200.250195741653
1722490243.865,240189.0,1.57,7210.448693752289,7200.515007257462
1722497454.92,240190.0,1.73,7210.32115316391,7200.652350187302
1722504666.706,240191.0,1.76,7211.144563436508,7200.246658086777
1722511930.973,240192.0,1.77,7263.92476606369,7200.516606330872
1722519141.798,240193.0,1.73,7210.452775001526,7200.065646409988
1722526353.071,240194.0,1.92,7210.580214977264,7200.281285762787
1722533565.025,240195.0,1.58,7211.332119464874,7200.466952323914
1722540831.819,240196.0,1.71,7266.044315099716,7200.711805105209
1722548043.06,240197.0,1.65,7210.5854325294495,7200.2984528541565
1722555254.112,240198.0,1.79,7210.554310083389,7199.900322437286
1722562466.043,240199.0,1.63,7211.387236118317,7200.931527376175
1722569730.816,240200.0,1.49,7264.261343002319,7200.619092226028
1722578638.068,240201.0,1.61,8906.643195152283,7201.017753601074
1722585848.912,240202.0,1.76,7210.304267406464,7200.631323337555
1722593059.755,240203.0,1.73,7210.434385538101,7199.979919672012
1722600324.773,240204.0,1.7,7264.313133478165,7199.971569776535
1722607535.978,240205.0,1.87,7210.664489984512,7200.2164914608
1722614747.012,240206.0,1.78,7210.691394805908,7200.7401394844055
1722621957.8,240207.0,1.7,7210.506759405136,7200.7509644031525
1722629221.903,240208.0,1.69,7263.516335487366,7200.132209300995
1722636433.11,240209.0,2.84,7210.6100652217865,7200.808951854706
1722643643.804,240210.0,3.09,7210.184987545013,7198.0245950222015
1722650855.047,240211.0,1.63,7210.6116309165955,7200.548318386078
1722658120.96,240212.0,1.62,7265.326812744141,7200.548207521439
1722665331.648,240213.0,1.83,7210.306452035904,7200.62908911705
1722674231.749,240214.0,1.83,8899.602724790573,7200.521816968918
1722681443.019,240215.0,1.64,7210.936403989792,7201.2519817352295
1722688704.818,240216.0,1.79,7261.235891819,7200.845802783966
1722695916.052,240217.0,1.82,7210.662192821503,7200.391921281815
1722703126.697,240218.0,1.86,7210.083037376404,7200.071842432022
1722710338.116,240219.0,1.6,7211.0437960624695,7200.651477575302
1722717604.741,240220.0,1.51,7266.125401496887,7199.84943985939
1722724815.979,240221.0,1.7,7210.88846039772,7200.225808143616
1722732026.856,240222.0,1.7,7210.4527707099915,7198.387309551239
1722739237.71,240223.0,1.52,7210.361302852631,7200.067301750183
1722746500.963,240224.0,1.5,7262.839821577072,7200.185657501221
1722753711.642,240225.0,1.58,7209.930154085159,7200.199244976044
1722760922.848,240226.0,1.55,7210.6802661418915,7200.441339492798
1722769827.991,240227.0,1.6,8904.618158817291,7200.4338555336
1722777093.73,240228.0,1.68,7265.394193887711,7199.308149576187
1722784305.076,240229.0,1.72,7210.911086559296,7200.722771644592
1722791516.99,240230.0,1.75,7211.43418097496,7200.553918123245
1722798727.844,240231.0,1.58,7210.522435426712,7200.098910331726
1722805989.857,240232.0,1.53,7261.484856843948,7199.8995888233185
1722813200.781,240233.0,1.69,7210.473168849945,7200.52973484993
1722820412.003,240234.0,1.68,7210.691887378693,7200.717924833298
1722827623.923,240235.0,1.49,7211.588859081268,7201.007106781006
1722834890.106,240236.0,1.49,7265.65654706955,7200.074207305908
1722842100.903,240237.0,1.67,7210.292094230652,7200.579007863998
1722849312.924,240238.0,1.81,7211.495784282684,7200.244076490402
1722856524.033,240239.0,1.66,7210.665597200394,7200.238009691238
1722865483.753,240240.0,2.32,8959.182866811752,7199.726578235626
1722872694.841,240241.0,2.82,7210.646767139435,7200.545784473419
1722879906.839,240242.0,1.64,7211.422874212265,7200.973888397217
1722887118.089,240243.0,1.65,7210.7015607357025,7200.716794252396
1722894380.802,240244.0,1.79,7262.1660141944885,7200.148885250092
1722901591.845,240245.0,1.58,7210.44349861145,7199.87273812294
1722908802.935,240246.0,1.65,7210.567851066589,7200.593465089798
