time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1683625408.081,1144.0,0.71,8680.92828321457,7195.8776795864105
1683632619.671,1145.0,0.55,7211.004885673523,7200.043590307236
1683639830.745,1146.0,0.69,7210.604839086533,7199.687610626221
1683647043.616,1147.0,0.69,7212.438906908035,7200.359531879425
1683654256.994,1148.0,0.62,7212.843716144562,7200.248821973801
1683661468.659,1149.0,0.6,7211.245903253555,7199.916778087616
1683668681.872,1150.0,0.61,7211.410094499588,7200.839421272278
1683675893.953,1151.0,0.71,7211.532469511032,7199.760381698608
1683683105.655,1152.0,0.59,7211.230578184128,7200.074486494064
1683690316.986,1153.0,0.53,7210.846147537231,7200.364335298538
1683697528.882,1154.0,0.66,7211.481602668762,7193.848804473877
1683704740.954,1155.0,0.66,7211.588307380676,7199.97273683548
1683711953.783,1156.0,0.48,7212.364762544632,7199.898069620132
1683720634.819,1157.0,0.56,8680.710627555847,7199.924062728882
1683727846.735,1158.0,0.56,7211.624364614487,7195.74559879303
1683735059.637,1159.0,0.67,7212.440846681595,7199.875315666199
1683742271.068,1160.0,0.6,7210.959696769714,7200.045123338699
1683749482.733,1161.0,0.65,7211.375144004822,7200.709521770477
1683756694.927,1162.0,0.58,7211.7897362709045,7200.181468963623
1683763907.626,1163.0,0.56,7212.169773578644,7199.962707281113
1683771119.798,1164.0,0.6,7211.679759502411,7200.2760400772095
1683778331.812,1165.0,0.63,7211.402876377106,7194.1263036727905
1683785542.842,1166.0,0.58,7210.743697404861,7200.044535636902
1683792753.63,1167.0,0.69,7210.531766414642,7197.476498603821
1683799967.021,1168.0,0.84,7212.87527513504,7200.231068134308
1683807180.004,1169.0,2.42,7212.595845937729,7200.946653604507
1683815860.801,1170.0,3.86,8680.390308380127,7200.931987762451
1683823072.89,1171.0,4.1,7211.736887216568,7201.25280213356
1683830286.935,1172.0,2.11,7213.533725976944,7201.197651147842
1683837498.055,1173.0,0.75,7210.689563035965,7198.609241962433
1683844709.889,1174.0,0.62,7211.156491279602,7199.837707996368
1683851921.63,1175.0,0.71,7211.236596107483,7200.648510694504
1683859133.745,1176.0,0.63,7211.5641441345215,7200.548387050629
1683866344.633,1177.0,0.72,7210.453458070755,7199.714288949966
1683873556.681,1178.0,0.71,7211.543883085251,7200.232107400894
1683880768.697,1179.0,0.57,7211.5931034088135,7198.054831981659
1683887980.822,1180.0,0.7,7211.659090280533,7198.609339952469
1683895192.815,1181.0,0.69,7211.4188580513,7199.354504585266
1683902404.01,1182.0,0.7,7210.909462451935,7200.0459995269775
1683911085.867,1183.0,0.77,8681.46309185028,7199.098348140717
1683918298.187,1184.0,0.67,7211.792754173279,7200.418918132782
1683925510.228,1185.0,0.66,7211.5990698337555,7199.617924213409
1683932721.965,1186.0,0.72,7211.4249267578125,7199.731980800629
1683939932.997,1187.0,0.71,7210.715634346008,7199.675093412399
1683947145.095,1188.0,0.73,7211.526132822037,7195.048522472382
1683954356.939,1189.0,0.76,7211.37531208992,7200.001699209213
1683961569.767,1190.0,0.74,7212.409597635269,7199.924033403397
1683968782.174,1191.0,0.75,7211.866546392441,7199.9306745529175
1683990943.204,1196.0,0.71,8685.874179124832,7199.691856384277
1683998154.909,1197.0,0.69,7211.420937538147,7199.92577791214
1684005366.871,1198.0,0.63,7211.63658285141,7201.030070304871
1684012578.816,1199.0,0.65,7211.49579000473,7198.484393119812
1684019789.897,1200.0,0.63,7210.647851467133,7200.029704332352
1684027001.992,1201.0,0.68,7211.724216938019,7199.541789054871
1684037140.935,1203.0,0.7,7213.210916519165,7184.917697191238
1684044353.362,1204.0,0.65,7212.122907161713,7201.083753824234
1684051566.691,1205.0,0.74,7212.94911813736,7199.850565910339
1684058778.606,1206.0,0.69,7211.523620605469,7199.6243534088135
1684069932.74,1208.0,0.76,7204.699860572815,7193.1010048389435
1684078612.924,1209.0,0.74,8679.618808984756,7200.246765375137
1684094121.821,1213.0,0.7,7211.057556152344,7199.652220249176
1684101333.657,1214.0,0.72,7211.377285480499,7200.5258066654205
1684108545.871,1215.0,0.71,7211.8815042972565,7199.735414505005
1684115758.618,1216.0,0.63,7212.372503995895,7200.695839643478
1684122969.554,1217.0,0.71,7210.566830158234,7199.812039613724
1684130181.767,1218.0,0.7,7211.721051692963,7198.685779333115
1684137393.848,1219.0,0.71,7211.605619430542,7200.625581264496
1684144605.804,1220.0,0.65,7211.563881397247,7200.510787248611
1684151818.44,1221.0,0.73,7210.35210442543,7192.403957605362
1684160500.482,1222.0,0.66,8681.641622543335,7200.201652050018
1684167712.411,1223.0,0.68,7211.585320234299,7199.766543626785
1684174924.101,1224.0,0.66,7211.280202627182,7200.157741069794
1684182135.433,1225.0,0.69,7210.861847639084,7199.668739795685
1684189347.467,1226.0,0.59,7211.64280295372,7200.494002819061
1684196559.063,1227.0,0.65,7211.231189727783,7193.348346710205
1684203771.528,1228.0,0.58,7211.958619832993,7200.120754241943
1684210983.114,1229.0,0.68,7211.294325828552,7200.597730398178
1684218195.171,1230.0,0.58,7211.594155788422,7200.641213178635
1684225406.183,1231.0,0.73,7210.6203491687775,7200.046443939209
1684232618.246,1232.0,0.56,7211.6799392700195,7201.064913272858
1684239831.417,1233.0,0.69,7212.833299160004,7192.572595834732
1684247042.783,1234.0,0.65,7210.959722995758,7196.865875482559
1684255731.6,1235.0,0.68,8688.500629663467,7200.929547548294
1684262943.435,1236.0,0.7,7211.334618091583,7199.75124835968
1684270155.441,1237.0,0.61,7211.592767000198,7201.016548633575
1684277366.777,1238.0,0.71,7210.923438072205,7191.21697974205
1684284578.674,1239.0,0.59,7211.568612098694,7200.838654994965
1684291790.5,1240.0,0.7,7211.398776054382,7200.423369169235
1684299002.508,1241.0,0.72,7211.654798269272,7200.361742973328
1684306213.828,1242.0,0.77,7210.972721338272,7199.641940116882
1684313425.788,1243.0,0.75,7211.440190553665,7199.58265542984
1684320637.711,1244.0,0.71,7211.588333129883,7200.826641082764
1684327850.765,1245.0,0.71,7212.657051563263,7200.218770980835
1684335062.539,1246.0,0.71,7211.440456628799,7199.0158722400665
1684342274.528,1247.0,0.6,7211.672641277313,7200.038691282272
1684350958.499,1248.0,0.71,8683.643125772476,7200.108915090561
1684358170.56,1249.0,0.63,7211.68091917038,7196.156290769577
1684365381.446,1250.0,0.53,7210.594935178757,7200.032362699509
1684372593.417,1251.0,0.75,7211.563262939453,7197.7568418979645
1684379804.346,1252.0,0.65,7210.482501029968,7191.469619512558
1684387015.659,1253.0,0.65,7210.812380313873,7198.208265304565
1684394229.832,1254.0,0.56,7213.740478038788,7200.006857872009
1684401441.361,1255.0,0.65,7211.253904104233,7199.334835767746
1684408654.403,1256.0,0.64,7212.545096874237,7199.317095279694
1684415866.7,1257.0,0.5,7211.855169296265,7200.910221338272
1684423078.508,1258.0,0.67,7211.412197589874,7199.459948062897
1684430289.422,1259.0,0.56,7210.57058596611,7192.984660387039
1684437502.665,1260.0,0.67,7212.68324637413,7200.778032064438
1684446188.592,1261.0,0.68,8685.469838142395,7199.276431322098
1684453400.79,1262.0,0.7,7211.695051908493,7200.179553747177
1684460612.362,1263.0,0.62,7211.261212348938,7200.036092281342
1684467824.672,1264.0,0.71,7211.781077384949,7199.473799467087
1684475035.228,1265.0,0.75,7210.254211425781,7199.335634946823
1684482246.277,1266.0,0.63,7210.611693143845,7199.304157972336
1684489457.432,1267.0,0.75,7210.668498516083,7199.275959014893
1684496669.28,1268.0,0.75,7211.405679941177,7200.895726442337
1684503879.687,1269.0,0.72,7209.998418092728,7198.667834043503
1684511091.258,1270.0,0.76,7211.1984333992,7200.05186009407
1684518302.455,1271.0,0.71,7210.694834470749,7198.808850765228
1684525523.728,1272.0,0.43,7220.983863115311,7200.072201967239
1684532745.716,1273.0,0.52,7221.463346719742,7183.621990919113
1684542334.374,1274.0,0.45,9578.12852859497,7199.766746520996
1684549555.261,1275.0,0.5,7220.5197603702545,7193.831316709518
1684556775.109,1276.0,0.62,7219.363958120346,7194.319963216782
1684563987.141,1277.0,0.61,7211.711500883102,7199.85004734993
1684571198.981,1278.0,0.59,7211.314929008484,7200.0420887470245
1684578411.098,1279.0,0.66,7211.674865245819,7194.787877321243
1684585623.939,1280.0,0.61,7212.5142505168915,7200.599086523056
1684593385.248,1281.0,0.7,7211.8271362781525,7201.170300960541
1684600596.19,1282.0,0.69,7210.526209354401,7200.001161575317
1684607807.623,1283.0,0.58,7210.962549448013,7199.42062830925
1684615019.469,1284.0,0.68,7211.546072721481,7200.618540763855
1684622231.069,1285.0,0.57,7211.143545150757,7199.429352045059
1684629443.056,1286.0,0.6,7211.6370685100555,7199.866741657257
1684638141.169,1287.0,0.65,8697.79787158966,7190.32848072052
1684645353.035,1288.0,0.67,7211.392874002457,7199.991467475891
1684652564.87,1289.0,0.59,7211.48267698288,7200.393350124359
1684659776.64,1290.0,0.66,7211.501823425293,7199.718111038208
1684666988.791,1291.0,0.67,7211.65149641037,7200.108778953552
1684674200.416,1292.0,0.67,7211.252859830856,7199.95277428627
1684681413.214,1293.0,0.6,7212.314911842346,7200.8118262290955
1684688625.41,1294.0,0.64,7211.72857260704,7199.901224374771
1684695837.588,1295.0,0.7,7211.652673959732,7199.910155534744
1684703049.641,1296.0,0.73,7211.570866107941,7199.796182870865
1684710261.375,1297.0,0.61,7211.365186452866,7200.016676664352
1684717473.298,1298.0,0.74,7211.526456594467,7200.214596748352
1684724684.26,1299.0,0.73,7210.507017612457,7198.906143188477
1684733374.44,1300.0,0.68,8689.642118930817,7200.101786136627
1684740586.082,1301.0,0.67,7211.307152032852,7195.844855070114
1684747797.217,1302.0,0.68,7210.802602052689,7198.072212934494
1684755007.723,1303.0,0.6,7210.024354457855,7199.619537830353
1684762218.733,1304.0,0.61,7210.516062259674,7199.916013479233
1684769430.971,1305.0,0.62,7211.722033500671,7200.4524784088135
1684776642.973,1306.0,0.54,7211.501935958862,7199.235714673996
1684783854.998,1307.0,0.67,7211.5264394283295,7199.647897720337
1684791068.037,1308.0,0.68,7212.209226608276,7200.6528470516205
1684798279.98,1309.0,0.72,7211.467094659805,7199.724902153015
1684805492.189,1310.0,0.65,7211.713623523712,7200.207807540894
1684812703.883,1311.0,0.7,7211.421432971954,7199.678060531616
1684819914.756,1312.0,0.71,7210.533859014511,7199.493220090866
1684828604.918,1313.0,0.73,8689.701897382736,7200.838884353638
1684835815.765,1314.0,0.73,7210.550108909607,7199.4062621593475
1684843027.875,1315.0,0.63,7211.659534454346,7200.853293657303
1684850239.707,1316.0,0.66,7211.449146986008,7196.981946229935
1684857452.964,1317.0,0.72,7212.735976696014,7199.738887786865
1684864664.72,1318.0,0.74,7211.243691682816,7199.958214521408
1684871876.853,1319.0,0.66,7211.630133390427,7199.946350574493
1684879088.801,1320.0,0.75,7211.554798126221,7200.1448085308075
1684886302.762,1321.0,0.75,7213.468824863434,7199.785019874573
1684893515.162,1322.0,0.57,7211.927540302277,7199.75147485733
1684900727.148,1323.0,0.63,7211.688876152039,7200.165444850922
1684907938.933,1324.0,0.75,7211.4605884552,7198.007436513901
1684915151.726,1325.0,0.65,7212.497504711151,7200.082005739212
1684923842.133,1326.0,0.61,8689.883264780045,7200.194497585297
1684931054.164,1327.0,0.66,7211.699132680893,7199.381959438324
1684938266.901,1328.0,0.64,7212.425130605698,7200.949683666229
1684945477.883,1329.0,0.57,7210.666766166687,7199.887962818146
1684952689.767,1330.0,0.68,7211.529356002808,7199.521050930023
1684959902.986,1331.0,0.66,7212.724497556686,7200.036677360535
1684967115.007,1332.0,0.62,7211.538556575775,7200.680561304092
1684974327.127,1333.0,0.63,7211.661823511124,7200.046758174896
1684981540.115,1334.0,0.68,7212.597091674805,7200.6027064323425
1684988753.954,1335.0,0.7,7213.461977720261,7199.828243255615
1684995965.184,1336.0,0.69,7210.964073896408,7198.14969086647
1685003178.138,1337.0,0.69,7212.670243024826,7199.188958406448
1685010389.772,1338.0,0.7,7211.247636556625,7199.3091061115265
1685019080.88,1339.0,0.56,8690.663734436035,7200.071348190308
1685026292.829,1340.0,0.51,7211.592339515686,7199.231785774231
1685033504.937,1341.0,0.6,7211.719208955765,7200.58272767067
1685040715.793,1342.0,0.67,7210.576482057571,7199.696158409119
1685047926.78,1343.0,0.71,7210.571883201599,7199.476068735123
1685055138.902,1344.0,0.66,7211.688344717026,7199.985946893692
1685062350.166,1345.0,0.67,7210.949843645096,7199.708441019058
1685069561.846,1346.0,0.6,7211.377993822098,7200.066677093506
1685076773.918,1347.0,0.61,7211.696121454239,7199.947135210037
1685083985.94,1348.0,0.59,7211.724593639374,7197.093084096909
1685091197.964,1349.0,0.67,7211.71267080307,7199.805461406708
1685098409.869,1350.0,0.68,7211.391135931015,7199.815973997116
1685105621.874,1351.0,0.68,7211.57195019722,7199.789429426193
1685114312.189,1352.0,0.64,8689.961668252945,7200.249778032303
1685121524.767,1353.0,0.65,7212.014535188675,7200.356122255325
1685128737.157,1354.0,0.68,7211.923867940903,7200.608446836472
1685135950.122,1355.0,0.7,7212.659141302109,7200.172785758972
1685143163.121,1356.0,0.52,7212.624892473221,7200.215777397156
1685150374.986,1357.0,0.69,7211.520102977753,7193.412582159042
1685157587.789,1358.0,0.67,7211.187378168106,7200.078762054443
1685162285.988,1359.0,0.65,4697.759831905365,4684.676939487457
1685261425.841,1360.0,0.55,7212.12645316124,7199.592152118683
1685268636.929,1361.0,0.52,7210.693817138672,7200.003756523132
1685275848.896,1362.0,0.53,7211.686371088028,7200.585411787033
1685283060.821,1363.0,0.56,7211.53386926651,7199.709949016571
1685290272.784,1364.0,0.56,7211.526874542236,7200.175286054611
1685298959.905,1365.0,0.59,8686.631605863571,7197.010606050491
1685306171.173,1366.0,0.66,7210.941461801529,7199.9289491176605
1685313382.953,1367.0,0.57,7211.461598157883,7199.970367908478
1685320594.707,1368.0,0.57,7211.175073623657,7200.007855892181
1685327868.163,1369.0,0.58,7211.459024190903,7199.975205659866
1685335080.067,1370.0,0.56,7211.577955245972,7200.219386577606
1685342292.138,1371.0,0.6,7211.600054979324,7200.210383415222
1685349503.956,1372.0,0.57,7211.430732250214,7200.037641525269
1685356715.884,1373.0,0.66,7211.379553318024,7200.710976600647
1685363926.793,1374.0,0.74,7210.57318520546,7200.006125926971
1685371139.196,1375.0,0.66,7211.970144748688,7200.131788253784
1685378350.903,1376.0,0.62,7211.145402669907,7199.363080739975
1685385603.71,1377.0,0.67,7210.757443189621,7200.147687196732
1685394286.052,1378.0,0.72,8681.797320604324,7198.840947628021
1685401498.109,1379.0,0.71,7211.639004468918,7200.738479614258
1685408709.997,1380.0,0.58,7211.502775430679,7199.935838222504
1685415921.854,1381.0,0.51,7211.301509618759,7199.97776222229
1685423132.742,1382.0,0.59,7210.524756669998,7199.255633354187
1685430343.736,1383.0,0.69,7210.441190481186,7191.104236841202
1685437555.868,1384.0,0.55,7211.603977441788,7201.017825126648
1685444767.005,1385.0,1.02,7210.779376268387,7198.999438285828
1685451978.992,1386.0,1.52,7211.458459854126,7200.467299699783
1685459190.983,1387.0,1.68,7211.4566440582275,7200.6905517578125
1685466402.871,1388.0,1.22,7211.37119603157,7200.194823265076
1685473614.726,1389.0,0.72,7211.45960855484,7200.673316717148
1685480827.096,1390.0,1.05,7211.845642089844,7199.96537733078
1685489510.918,1391.0,0.79,8683.397906064987,7200.288906335831
1685496721.757,1392.0,0.69,7210.520003557205,7200.168472528458
1685503933.994,1393.0,0.68,7211.657571315765,7200.324293613434
1685511146.007,1394.0,0.53,7211.532777547836,7200.382215261459
1685518357.736,1395.0,0.53,7211.275504112244,7199.514816522598
1685525569.928,1396.0,0.58,7211.691650390625,7199.79483294487
1685532782.01,1397.0,0.72,7211.782437324524,7199.123741149902
1685539994.138,1398.0,1.14,7211.636021614075,7200.693660736084
1685547206.196,1399.0,0.74,7211.689949512482,7200.181780338287
1685554418.168,1400.0,0.69,7211.41810297966,7200.478075027466
1685561629.809,1401.0,0.54,7211.328874349594,7200.340941667557
1685568841.824,1402.0,0.61,7211.595268726349,7195.195911884308
1685576054.995,1403.0,0.67,7212.7092571258545,7200.833235502243
1685584738.395,1404.0,0.56,8682.893671035767,7199.640109300613
1685591950.476,1405.0,0.49,7211.632887363434,7195.447736263275
1685599161.685,1406.0,0.66,7210.882668018341,7199.120805978775
1685606373.608,1407.0,0.58,7211.555359125137,7199.7583084106445
1685613585.652,1408.0,0.65,7211.576448440552,7200.060641527176
1685620797.625,1409.0,0.46,7211.508017778397,7199.850746393204
1685628010.674,1410.0,0.67,7212.622755765915,7198.127079248428
1685635222.736,1411.0,0.54,7211.678510904312,7200.407524108887
1685642434.276,1412.0,0.58,7211.2206745147705,7199.85872220993
1685649646.712,1413.0,0.52,7211.876998901367,7194.39427113533
1685656857.442,1414.0,0.5,7210.380700111389,7199.965112447739
1685664068.286,1415.0,0.67,7210.423475265503,7198.138563632965
1685671279.478,1416.0,0.62,7210.6543600559235,7200.054736614227
1685679965.448,1417.0,0.66,8685.59652042389,7199.746250629425
1685687176.553,1418.0,0.59,7210.707379102707,7200.00123000145
1685694389.388,1419.0,0.59,7212.286144733429,7199.802982330322
1685701601.367,1420.0,0.65,7211.052377462387,7200.227337837219
1685708813.539,1421.0,0.66,7211.698536634445,7199.7516622543335
1685716025.294,1422.0,0.63,7211.242564201355,7200.253399848938
1685723236.36,1423.0,0.66,7210.534615755081,7196.735163927078
1685730447.335,1424.0,0.66,7210.506320238113,7199.878771305084
1685737661.626,1425.0,0.58,7213.718031644821,7201.206284761429
1685744873.431,1426.0,0.56,7211.308026075363,7199.969890832901
1685752085.709,1427.0,0.57,7211.861610651016,7200.102137088776
1685759297.646,1428.0,0.72,7211.572009086609,7199.499995231628
1685766509.597,1429.0,0.65,7211.5419108867645,7201.173780679703
1685775196.415,1430.0,0.58,8686.299991130829,7200.138683080673
1685782408.76,1431.0,0.6,7211.95393538475,7197.918668746948
1685789620.307,1432.0,0.64,7210.91447353363,7200.141934871674
1685796832.57,1433.0,0.58,7211.7426562309265,7199.912788391113
1685804044.581,1434.0,0.63,7211.4780032634735,7199.740834951401
1685811256.618,1435.0,0.61,7211.5389494895935,7200.783803224564
1685818467.44,1436.0,0.66,7210.384978055954,7199.025260210037
1685825679.738,1437.0,0.62,7211.827265739441,7198.301047801971
1685832892.519,1438.0,0.58,7212.460173606873,7200.056823253632
1685840106.623,1439.0,0.64,7213.543585538864,7194.9697551727295
1685847318.588,1440.0,0.54,7211.484162807465,7196.596022367477
1685854530.375,1441.0,0.65,7211.311289310455,7199.668862104416
1685861741.416,1442.0,0.59,7210.5741131305695,7199.999636173248
1685870428.433,1443.0,0.57,8686.521815776825,7200.078694820404
1685877642.504,1444.0,0.67,7213.649702072144,7200.886715888977
1685884856.698,1445.0,0.57,7213.79234457016,7200.730173110962
1685892068.749,1446.0,0.67,7211.677632331848,7197.39639544487
1685899280.62,1447.0,0.64,7211.56228017807,7199.674659490585
1685906492.336,1448.0,0.64,7211.26300573349,7200.01896739006
1685913703.332,1449.0,0.65,7210.452048063278,7200.192752361298
1685920916.606,1450.0,0.63,7212.764192342758,7199.691255807877
1685928128.771,1451.0,0.63,7211.714379787445,7200.161929130554
1685935341.664,1452.0,0.71,7212.282497406006,7198.40610909462
1685942554.55,1453.0,0.51,7212.485372304916,7199.878878116608
1685949767.552,1454.0,0.59,7211.961379528046,7194.54301404953
1685956981.774,1455.0,0.51,7213.60316157341,7200.562430381775
1685965669.588,1456.0,0.64,8687.252290010452,7192.188990354538
1685972883.733,1457.0,0.68,7213.650911808014,7199.7672662734985
1685980095.645,1458.0,0.72,7211.52722287178,7199.173203706741
1685987308.705,1459.0,0.52,7212.648107051849,7199.780632257462
1685994521.562,1460.0,0.63,7212.491420984268,7199.546853303909
1686001735.565,1461.0,0.65,7213.473336935043,7199.584686517715
1686008950.339,1462.0,0.56,7214.24254488945,7200.016005754471
1686016162.359,1463.0,0.49,7211.494485139847,7200.171389102936
1686023374.617,1464.0,0.59,7211.758728027344,7199.790559053421
1686030587.422,1465.0,0.5,7212.253906011581,7199.983776092529
1686037801.279,1466.0,0.58,7213.424189329147,7198.935958862305
1686045014.406,1467.0,0.65,7212.502255439758,7200.1565198898315
1686052226.332,1468.0,0.57,7211.5102870464325,7200.0746195316315
1686060913.616,1469.0,0.49,8686.702490568161,7199.451502084732
1686068125.599,1470.0,0.59,7211.470890283585,7192.258568048477
1686075337.311,1471.0,0.59,7211.2112584114075,7199.656388998032
1686082549.686,1472.0,0.58,7211.670568227768,7200.852321147919
1686089761.707,1473.0,0.68,7211.6397478580475,7200.277051687241
1686096975.539,1474.0,0.61,7213.435178756714,7199.9572286605835
1686104187.468,1475.0,0.57,7211.408833026886,7200.093681812286
1686111398.289,1476.0,0.65,7210.471421957016,7199.976222038269
1686118611.336,1477.0,0.58,7212.484555244446,7200.118365764618
1686125823.408,1478.0,0.65,7211.579389095306,7200.033694982529
1686133035.301,1479.0,0.75,7211.450236558914,7199.119072675705
1686140247.617,1480.0,0.6,7211.756674051285,7199.792634010315
1686147460.495,1481.0,0.58,7212.3790283203125,7200.403831720352
1686156148.744,1482.0,0.64,8687.654014348984,7199.692380428314
1686163360.635,1483.0,0.57,7211.541877269745,7199.44730424881
1686170573.697,1484.0,0.62,7212.569960832596,7199.797962903976
1686177785.68,1485.0,0.69,7211.568549871445,7195.380129575729
1686184997.565,1486.0,0.61,7211.429732084274,7200.058651924133
1686192209.427,1487.0,0.51,7211.316610336304,7200.107649564743
1686199421.663,1488.0,0.58,7211.776682376862,7198.7599840164185
1686206633.477,1489.0,0.68,7211.3893394470215,7200.078578472137
1686213845.701,1490.0,0.68,7211.865864992142,7199.93959736824
1686221057.341,1491.0,0.68,7211.20964050293,7199.650296926498
1686228269.321,1492.0,0.66,7211.50878238678,7200.207812786102
1686235481.612,1493.0,0.68,7211.766991138458,7200.6380615234375
1686242693.682,1494.0,0.68,7211.5345294475555,7199.787125587463
1686251384.654,1495.0,0.65,8690.562342643738,7200.457945346832
1686258596.336,1496.0,0.66,7211.230432271957,7200.117910385132
1686265808.541,1497.0,0.69,7211.700535297394,7200.038999557495
1686273041.727,1498.0,0.67,7211.129780769348,7200.066725254059
1686280253.653,1499.0,0.71,7211.592061281204,7199.954477548599
1686287466.343,1500.0,0.66,7212.237561702728,7200.104268074036
1686294678.745,1501.0,0.66,7211.92563867569,7199.815187931061
1686301893.616,1502.0,0.69,7214.516662120819,7199.931356668472
1686309106.584,1503.0,0.59,7212.410757780075,7200.7573392391205
1686316319.315,1504.0,0.66,7210.80073595047,7191.990115880966
1686323530.424,1505.0,0.68,7210.590841054916,7194.282275438309
1686330741.467,1506.0,0.66,7210.639853477478,7200.15980052948
1686337953.716,1507.0,0.62,7211.85841012001,7199.815875291824
1686346646.472,1508.0,0.62,8692.306767702103,7200.068116188049
1686353857.481,1509.0,0.68,7210.632272005081,7199.602716207504
1686361069.337,1510.0,0.81,7211.496005058289,7199.795417070389
1686368282.396,1511.0,0.63,7212.527224302292,7200.035272359848
1686375494.632,1512.0,0.59,7211.735067367554,7199.851206541061
1686382707.373,1513.0,0.73,7212.274650812149,7191.911741733551
1686389919.545,1514.0,0.64,7211.712836027145,7200.007116317749
1686397132.637,1515.0,0.69,7212.525474309921,7199.782088518143
1686404345.451,1516.0,0.59,7212.349262714386,7200.110139131546
1686411557.605,1517.0,0.59,7211.773948192596,7199.852426290512
1686418769.681,1518.0,0.66,7211.560033082962,7200.135378837585
1686425981.694,1519.0,0.67,7211.600802659988,7200.392983675003
1686433193.362,1520.0,0.72,7211.254949808121,7200.071711540222
1686441883.623,1521.0,1.64,8689.751727819443,7197.873480081558
1686449095.635,1522.0,0.67,7211.540745258331,7200.005517721176
1686456307.374,1523.0,0.65,7211.2802312374115,7200.179924964905
1686463520.289,1524.0,0.66,7212.437767982483,7186.551748991013
1686470732.679,1525.0,0.61,7211.8201558589935,7200.404435157776
1686477944.579,1526.0,0.67,7211.516786336899,7198.98136138916
1686485156.318,1527.0,0.58,7211.257513523102,7200.271404027939
1686492368.621,1528.0,0.58,7211.751399040222,7199.65571975708
1686499580.341,1529.0,0.51,7211.251984119415,7199.7454743385315
1686506791.46,1530.0,0.67,7210.617962360382,7199.595076799393
1686514003.0,1531.0,0.74,7211.160336732864,7199.887485265732
1686521214.758,1532.0,0.71,7211.244779825211,7200.430243730545
1686528425.952,1533.0,0.69,7210.689085483551,7199.753542900085
1686537129.276,1534.0,0.6,8702.750361680984,7199.954610824585
1686544340.846,1535.0,0.71,7210.804280042648,7194.779178857803
1686551553.707,1536.0,0.62,7212.4204018116,7200.156324863434
1686558767.02,1537.0,0.69,7212.720531702042,7191.011384725571
1686565979.079,1538.0,1.13,7211.551803350449,7200.021718502045
1686573191.56,1539.0,1.8,7212.0498514175415,7200.92791390419
1686580404.094,1540.0,1.38,7212.030561447144,7200.203490972519
1686587616.029,1541.0,1.68,7211.500852108002,7200.234031677246
1686594828.168,1542.0,1.17,7211.672120809555,7200.938965797424
1686602040.069,1543.0,0.78,7211.5352573394775,7200.996080636978
1686609252.234,1544.0,0.66,7211.752865314484,7200.7665503025055
1686616464.581,1545.0,1.07,7211.871973514557,7200.4692504405975
1686623676.222,1546.0,1.16,7211.21004486084,7200.196065664291
1686632361.333,1547.0,0.65,8684.638759374619,7200.077459335327
1686639573.327,1548.0,0.7,7211.605105400085,7193.506163358688
1686646785.415,1549.0,0.64,7211.683374881744,7199.493008136749
1686653997.164,1550.0,0.7,7211.179108381271,7198.126693248749
1686661209.653,1551.0,0.58,7212.228091955185,7198.614431619644
1686668423.457,1552.0,0.72,7213.243749141693,7199.723772764206
1686675635.507,1553.0,0.63,7211.582741737366,7199.820660829544
1686682848.221,1554.0,0.6,7212.250942468643,7199.647053480148
1686690061.549,1555.0,0.63,7212.817545890808,7200.246690988541
1686697274.5,1556.0,0.62,7212.53718495369,7199.600072860718
1686704486.493,1557.0,0.65,7211.542202711105,7198.344891786575
1686711698.56,1558.0,0.71,7211.595472335815,7200.268480300903
1686718911.605,1559.0,0.67,7212.645263195038,7200.1698389053345
1686727596.274,1560.0,0.59,8684.317240476608,7193.998579263687
1686734808.504,1561.0,0.52,7211.790509223938,7200.2396359443665
1686742020.283,1562.0,0.67,7211.308087110519,7198.311172962189
1686749232.498,1563.0,0.57,7211.791585683823,7199.7828867435455
1686756444.601,1564.0,0.67,7211.67283987999,7200.290741920471
1686763656.386,1565.0,0.66,7211.35548043251,7200.050456047058
1686770868.357,1566.0,0.55,7211.644925832748,7195.527355670929
1686778081.544,1567.0,0.5,7212.858856678009,7200.62212562561
1686785293.246,1568.0,1.02,7211.303440570831,7200.244119644165
1686792504.495,1569.0,1.0,7210.796573400497,7200.34561085701
1686799715.696,1570.0,0.58,7210.726600646973,7200.190209388733
1686806928.713,1571.0,0.59,7212.638165235519,7200.711575508118
1686814140.553,1572.0,0.66,7211.49683880806,7199.980339288712
1686822826.307,1573.0,0.49,8685.218075752258,7200.117300987244
1686830038.52,1574.0,0.62,7211.647504091263,7199.80567741394
1686837250.478,1575.0,0.69,7211.677453756332,7199.850747346878
1686844463.062,1576.0,0.73,7211.967305421829,7199.239983320236
1686851675.229,1577.0,0.73,7211.708563566208,7194.609220504761
1686858887.124,1578.0,0.66,7211.302971363068,7200.427046298981
1686866100.215,1579.0,0.65,7212.652935028076,7201.060732841492
1686873311.893,1580.0,0.7,7211.357124328613,7200.1906542778015
1686880524.211,1581.0,0.71,7211.908863067627,7197.775011062622
1686887738.92,1582.0,0.52,7213.11838054657,7200.750819206238
1686894949.927,1583.0,0.55,7210.652462720871,7199.979202270508
1686902160.92,1584.0,0.58,7210.6585030555725,7194.204805612564
1686909371.845,1585.0,0.74,7210.530213356018,7196.733334064484
1686918059.084,1586.0,0.66,8686.725620269775,7199.860687017441
