time [unix s],run ids [],trigger rate [Hz],run duration [s],data duration [s]
1660819182.218,502.0,0.64,7207.005902290344,7199.171024560928
1660826390.222,503.0,0.54,7207.516841173172,7198.270269393921
1660833629.077,505.0,0.44,7207.8772077560425,7200.57108092308
1660840835.932,506.0,0.43,7206.475036382675,7199.783002853394
1660848043.132,507.0,0.46,7206.923008441925,7200.4336540699005
1660855249.905,508.0,0.47,7206.45037651062,7200.519901514053
1660862456.91,509.0,0.54,7206.705367088318,7200.6317019462585
1660869664.673,510.0,0.39,7207.465380430222,7201.231604576111
1660876872.131,511.0,0.39,7207.065361261368,7200.484261035919
1660884078.97,512.0,0.41,7206.414363145828,7200.397513389587
1660891287.023,513.0,0.4,7207.713876724243,7200.404441356659
1660898493.771,514.0,0.36,7206.468014240265,7200.163094043732
1660905701.147,515.0,0.72,7207.090046882629,7200.922086954117
1660912908.112,516.0,0.68,7206.560064077377,7200.831893444061
1660920116.062,517.0,0.59,7207.503451347351,7195.593496322632
1660927322.768,518.0,1.45,7206.215842008591,7197.067302703857
1660934530.735,519.0,1.25,7207.68129491806,7199.993897438049
1660941737.68,520.0,0.52,7206.620609760284,7200.529029607773
1660948944.701,521.0,0.75,7206.645811319351,7200.215974569321
1660956151.67,522.0,0.91,7206.6104164123535,7200.700795888901
1660963359.006,523.0,0.89,7206.939279794693,7199.433579206467
1660970565.676,524.0,0.8,7206.3071982860565,7200.469971418381
1660977772.741,525.0,0.77,7206.680092573166,7200.693374156952
1660984979.834,526.0,0.88,7206.77059841156,7199.045867919922
1660992186.882,527.0,0.78,7206.578564882278,7200.693669080734
1660999393.883,528.0,0.77,7206.5779893398285,7190.085926532745
1661006600.765,529.0,0.51,7206.465599298477,7200.698164463043
1661013807.053,530.0,0.47,7206.001828193665,7200.375356912613
1661021013.824,531.0,0.46,7206.515411138535,7200.3167135715485
1661028221.817,532.0,0.43,7207.5150945186615,7200.474911212921
1661035428.996,533.0,0.56,7206.685934782028,7199.604149580002
1661042635.786,534.0,0.48,7206.483399629593,7200.278262376785
1661049842.756,535.0,0.47,7206.700003147125,7199.634227991104
1661057048.988,536.0,0.47,7205.938817739487,7198.740481853485
1661064255.703,537.0,0.43,7206.400309801102,7197.549906730652
1661071464.025,538.0,0.49,7207.954272031784,7200.028183698654
1661078670.848,539.0,0.8,7206.538940668106,7199.945950984955
1661085878.666,540.0,0.8,7207.364191055298,7199.701211214066
1661093085.904,541.0,0.59,7206.8463723659515,7197.670003652573
1661100292.793,542.0,0.57,7206.489823818207,7200.225350379944
1661107500.068,543.0,0.56,7207.007425546646,7200.888932228088
1661114705.593,544.0,0.52,7205.037991523743,7197.354010820389
1661121913.34,545.0,0.6,7207.2628009319305,7199.078436613083
1661129120.356,546.0,0.56,7206.533008337021,7200.669753551483
1661136327.484,547.0,0.48,7206.652854204178,7200.541952610016
1661143534.256,548.0,0.47,7206.431519508362,7199.823430299759
1661150741.32,549.0,0.51,7206.708270788193,7199.394062757492
1661157948.419,550.0,0.59,7206.594918489456,7198.748970270157
1661165155.49,551.0,0.81,7206.662612199783,7200.685273170471
1661172362.46,552.0,0.91,7206.633848428726,7199.658952951431
1661179569.583,553.0,0.82,7206.755975484848,7199.812935829163
1661186776.415,554.0,0.79,7206.590372562408,7200.018599271774
1661193983.402,555.0,0.89,7206.581198453903,7200.613602638245
1661201190.426,556.0,0.86,7206.607477426529,7199.951677083969
1661208398.461,557.0,0.77,7207.6356291770935,7198.469603300095
1661215605.562,558.0,0.78,7206.678683280945,7199.48145866394
1661222812.501,559.0,0.86,7206.4284455776215,7199.703257083893
1661230019.632,560.0,0.93,7206.798541545868,7200.4352247715
1661237228.567,561.0,0.99,7208.497341394424,7200.309112548828
1661244436.55,562.0,0.97,7207.480244636536,7201.029784917831
1661251643.665,563.0,0.92,7206.780737876892,7200.116639375687
1661258851.211,564.0,0.99,7207.073470592499,7200.322355508804
1661266060.211,565.0,0.94,7208.581162452698,7200.408701658249
1661273268.371,566.0,1.25,7207.793741941452,7200.348522424698
1661280476.252,567.0,0.96,7207.385517835617,7196.634161472321
1661287683.294,568.0,0.88,7206.718691825867,7200.716080665588
1661294891.264,569.0,0.88,7207.686296463013,7199.571450948715
1661302098.206,570.0,0.88,7206.626373529434,7199.826313257217
1661309306.671,571.0,0.87,7208.095566272736,7200.371867418289
1661316513.272,572.0,0.86,7206.192698001862,7197.343537807465
1661323722.188,573.0,0.84,7208.564262628555,7200.020866394043
1661330929.282,574.0,0.84,7206.709022521973,7200.227752685547
1661338136.377,575.0,0.9,7206.7641179561615,7200.066726207733
1661345343.58,576.0,0.91,7206.755654335022,7200.739738702774
1661352550.486,577.0,0.84,7206.660836219788,7200.284870386124
1661359757.331,578.0,0.69,7206.500082492828,7200.247252464294
1661366964.229,579.0,0.55,7206.4039652347565,7191.241371870041
1661374171.582,580.0,0.48,7207.009046554565,7198.317890167236
1661381378.229,581.0,0.65,7206.152885198593,7198.959646701813
1661388586.046,582.0,0.77,7207.464735984802,7196.116184234619
1661395792.427,583.0,0.67,7206.102156877518,7200.239921808243
1661402999.353,584.0,0.66,7206.526880025864,7200.019228696823
1661410206.663,585.0,0.72,7206.790534496307,7199.914342164993
1661417414.544,586.0,0.79,7207.460655927658,7200.032247066498
1661424621.488,587.0,0.82,7206.663185596466,7200.6085822582245
1661431828.481,588.0,0.84,7206.6549372673035,7200.043130874634
1661439035.459,589.0,0.87,7206.628537893295,7200.830097198486
1661446243.514,590.0,1.04,7207.684727907181,7200.633265256882
1661453452.462,591.0,1.08,7208.637558937073,7200.533789634705
1661460689.32,593.0,-999.0,7206.002689361572,0.0
1661467896.033,594.0,0.94,7206.196354866028,7199.971150398254
1661475103.163,595.0,0.88,7206.811325311661,7199.580484867096
1661482309.874,596.0,0.82,7206.272123098373,7200.101612329483
1661489517.748,597.0,0.72,7207.143125534058,7200.143685102463
1661496723.315,598.0,0.77,7205.21412062645,7199.03412604332
1661499239.228,599.0,0.71,2515.5451078414917,2509.9790410995483
1661506448.516,600.0,0.78,7209.0769600868225,7197.585433721542
1661513655.336,601.0,0.85,7206.390360832214,7200.298298597336
1661520862.653,602.0,0.81,7206.969526529312,7200.329480171204
1661528071.341,603.0,0.86,7208.13579416275,7200.167437076569
1661535278.423,604.0,0.84,7206.716144800186,7200.743057727814
1661542487.32,605.0,0.73,7208.32957649231,7200.220687389374
1661549694.453,606.0,0.83,7206.774026632309,7200.20055770874
1661556901.737,607.0,0.8,7206.799624204636,7199.963546037674
1661564108.751,608.0,0.75,7206.57043170929,7200.286471605301
1661571316.349,609.0,0.76,7207.106918811798,7200.5538058280945
1661578522.333,610.0,0.74,7205.649015188217,7199.038359642029
1661585729.291,611.0,0.95,7206.553484916687,7200.246733903885
1661592935.314,612.0,0.85,7205.633637666702,7196.037948131561
1661600141.307,613.0,0.88,7205.618447542191,7197.260524272919
1661607348.535,614.0,0.94,7206.805970430374,7200.199187755585
1661614555.709,615.0,1.02,7206.779252052307,7199.834690093994
1661621762.525,616.0,1.11,7206.3390254974365,7200.331951618195
1661628969.635,617.0,0.9,7206.69660115242,7200.124726772308
1661636176.49,618.0,0.8,7206.558487653732,7200.136786222458
1661643383.58,619.0,0.77,7206.644444704056,7199.9390387535095
1663061642.557,621.0,1.8,7206.2128846645355,7200.472971916199
1663068851.289,622.0,1.76,7208.134296655655,7199.402470588684
1663076058.37,623.0,1.8,7206.560091257095,7198.346016407013
1663083266.629,624.0,1.77,7207.734580039978,7200.0286276340485
1663090473.424,625.0,1.78,7206.201124668121,7199.492437362671
1663090900.834,626.0,1.8,426.98291206359863,420.7314157485962
1663098109.281,627.0,1.74,7208.174800872803,7200.45987534523
1663105316.547,628.0,1.73,7206.690852642059,7200.350418806076
1663112525.352,629.0,0.4,7208.239684820175,7189.751879692078
1663119734.302,630.0,0.44,7208.365701913834,7189.952317237854
1663126942.179,631.0,0.42,7206.193122148514,7200.0489547252655
1663130552.128,632.0,0.46,3607.830386161804,3589.987245321274
1663137759.286,633.0,0.79,7206.896365404129,7199.861189842224
1663144968.331,634.0,0.81,7208.2344427108765,7200.270225048065
1663152177.305,635.0,0.84,7208.45433306694,7200.112694263458
1663159384.618,636.0,0.82,7206.770259618759,7200.133426427841
1663166591.376,637.0,0.81,7206.2777326107025,7199.944028377533
1663173799.229,638.0,0.8,7207.353028297424,7199.950998783112
1663181007.502,639.0,0.82,7207.823379278183,7200.578545093536
1663188217.019,640.0,0.79,7208.922798395157,7200.293976306915
1663195424.368,641.0,0.82,7206.699574947357,7199.937652349472
1663202632.606,642.0,0.86,7207.753401994705,7200.209791183472
1663209839.612,643.0,0.82,7206.526348114014,7200.260765314102
1663217046.423,644.0,0.86,7206.314386129379,7199.9137570858
1663224253.226,645.0,0.87,7206.363947868347,7199.5071012973785
1663231461.143,646.0,1.1,7206.039537906647,7200.421775817871
1663238668.241,647.0,1.69,7206.555061578751,7200.008567810059
1663245875.404,648.0,1.18,7206.786296844482,7200.288119792938
1663253085.39,649.0,1.15,7209.44983959198,7200.550660610199
1663260294.478,650.0,0.81,7208.668127775192,7200.035642147064
1663267501.306,651.0,0.92,7206.468778848648,7200.147919654846
1663274708.192,652.0,0.87,7206.304488897324,7200.071755647659
1663281916.536,653.0,0.89,7207.905748128891,7200.567070245743
1663289125.344,654.0,0.93,7208.549349069595,7200.205612421036
1663296333.238,655.0,0.91,7207.3797080516815,7200.164949893951
1663303540.454,656.0,0.84,7206.87993144989,7198.335784912109
1663310749.218,657.0,0.94,7208.343239307404,7200.036819934845
1663317956.622,658.0,0.83,7206.9586136341095,7200.6169147491455
1663325163.363,659.0,0.93,7206.245524644852,7199.4880583286285
1663332370.333,660.0,0.86,7206.518807172775,7200.049346208572
1663339578.235,661.0,0.84,7207.356404542923,7197.579610586166
1663346785.374,662.0,0.86,7206.788975477219,7200.535216808319
1663353992.525,663.0,0.84,7206.671959877014,7199.979909896851
1663361199.45,664.0,0.74,7206.6629021167755,7200.819848537445
1663368406.572,665.0,0.85,7206.714181900024,7199.465079545975
1663375613.435,666.0,0.75,7206.325031757355,7200.198381662369
1663382177.032,667.0,2.31,6562.640144824982,6556.165285825729
1663623187.56,668.0,0.87,7206.374888896942,7200.68326997757
1663630396.264,669.0,1.79,7208.149608850479,7200.334773302078
1663637603.624,670.0,1.82,7207.085412025452,7199.921466350555
1663644810.641,671.0,2.05,7206.546813726425,7200.883674621582
1663652017.397,672.0,1.44,7206.314181089401,7200.171778202057
1663659224.637,673.0,1.01,7206.801296949387,7200.92405128479
1663666431.189,674.0,1.07,7206.06839299202,7199.745767831802
1663673638.165,675.0,0.9,7206.5521540641785,7199.991437911987
1663680845.346,676.0,0.88,7206.729632854462,7200.095872879028
1663688052.58,677.0,0.9,7206.754632234573,7200.555075407028
1663695259.522,678.0,0.91,7206.389413118362,7199.984998703003
1663702470.36,679.0,0.87,7210.183651924133,7200.503788232803
1663709677.641,680.0,0.85,7206.801047801971,7199.89674115181
1663716886.308,681.0,0.95,7208.2483921051025,7200.647986412048
1663724095.461,682.0,0.91,7208.638831853867,7200.505872964859
1663731303.308,683.0,0.8,7207.425417900085,7199.953622817993
1663738510.48,684.0,0.81,7206.638559103012,7198.816642999649
1663745717.239,685.0,0.93,7206.4184765815735,7199.859449625015
1663752925.183,686.0,0.84,7207.631500959396,7200.1246473789215
1663760134.219,687.0,0.95,7208.625009059906,7199.5494220256805
1663767341.625,688.0,0.82,7207.032567024231,7200.81963634491
1663774548.545,689.0,0.9,7206.463385820389,7200.116466760635
1663781756.141,690.0,0.86,7207.068995475769,7200.0307586193085
1663788963.284,691.0,0.78,7206.70312333107,7199.932035446167
1663796172.194,692.0,0.85,7208.32075548172,7200.074229001999
1663797382.866,693.0,0.78,1210.3072154521942,1204.4483518600464
1663804763.143,694.0,0.85,7206.065819978714,7199.976789236069
1663811970.338,695.0,0.88,7206.781233787537,7199.889867782593
1663819178.286,696.0,0.81,7206.228897571564,7199.975491523743
1663826385.584,697.0,0.92,7206.726567268372,7199.892452955246
1663833592.194,698.0,0.91,7206.147330284119,7200.008520126343
1663840799.406,699.0,0.81,7206.8806483745575,7200.555198669434
1663848007.198,700.0,0.88,7207.322722911835,7200.103760242462
1663855214.584,701.0,0.93,7207.029331684113,7201.043600559235
1663862422.418,702.0,0.9,7207.456639051437,7199.914147853851
1663862482.016,703.0,3.85,59.14219260215759,40.048091888427734
1663863091.262,704.0,0.1,609.0303161144257,590.0286045074463
1663863416.222,705.0,0.1,324.68946051597595,300.0078818798065
1663863629.267,706.0,1.1,212.81835389137268,207.0075113773346
1663863724.952,707.0,1.19,95.33745431900024,87.15089797973633
1663863835.539,708.0,0.29,110.30967855453491,99.98510646820068
1663864293.24,709.0,0.14,457.3618049621582,449.9458839893341
1663864899.575,710.0,0.74,606.0693089962006,600.0500681400299
1663865506.184,711.0,0.79,606.0919573307037,599.9089939594269
1663865673.896,712.0,1.38,167.31895089149475,159.89405012130737
1663865779.424,713.0,6.49,105.32990336418152,99.05808472633362
1663866386.47,714.0,1.78,606.7298595905304,600.0299320220947
1663866994.522,715.0,1.82,607.6845571994781,600.5137009620667
1663867601.61,716.0,1.74,606.8117523193359,600.9579637050629
1663868810.322,717.0,1.98,1207.69970536232,1200.2300016880035
1663870017.216,718.0,1.87,1206.3278160095215,1199.899777173996
1663877224.26,719.0,0.92,7206.659764766693,7199.900138378143
1663878778.424,720.0,1.03,1553.8814496994019,1548.0352144241333
1663879985.313,721.0,1.95,1206.6532561779022,1200.2386286258698
1663881192.537,722.0,1.88,1206.6723728179932,1200.133108139038
1663882401.479,723.0,1.91,1208.3619186878204,1200.168193101883
1663883608.539,724.0,1.85,1206.7277941703796,1200.9872913360596
1663884215.449,725.0,1.0,606.3092045783997,598.7914230823517
1663884822.449,726.0,1.0,606.5993781089783,600.0001699924469
1663892029.45,727.0,0.94,7206.560932397842,7200.391226768494
1663899237.369,728.0,0.86,7207.468497753143,7200.488173007965
1663906444.373,729.0,1.02,7206.542238950729,7199.700840711594
1663913651.371,730.0,2.09,7206.536371946335,7198.366915464401
1663920858.512,731.0,2.16,7206.678302049637,7200.520967721939
1663922480.328,732.0,3.61,1620.953162908554,1615.4992728233337
1663941505.805,733.0,1.02,937.3713817596436,930.576174736023
1663943878.253,734.0,1.06,1085.0235314369202,1078.419622182846
1663945545.582,735.0,1.1,332.6262381076813,326.02408051490784
1663946925.547,736.0,1.1,636.5692050457001,630.960676908493
1663947190.455,737.0,1.1,264.59714818000793,258.9456789493561
1663947736.495,738.0,1.1,545.7874672412872,539.4790868759155
1663948393.865,739.0,1.1,657.1425583362579,651.0190744400024
1663949580.466,740.0,1.1,1186.3766179084778,1180.783586025238
1663949981.098,741.0,1.11,400.4043068885803,394.2999303340912
1663951160.46,742.0,1.1,1179.0792589187622,1173.545224905014
1663958367.241,743.0,1.1,7206.454568386078,7199.929167985916
1663965574.323,744.0,1.1,7206.658540487289,7200.125513553619
1663972783.712,745.0,1.1,7209.021274089813,7201.199219226837
1663979991.329,746.0,1.1,7207.131438493729,7200.250879526138
1663987198.499,747.0,1.1,7206.576884269714,7200.313462018967
1663994407.644,748.0,2.18,7208.659708976746,7200.284103631973
1664001615.566,749.0,1.94,7207.3933119773865,7200.332234859467
1664008823.445,750.0,2.87,7207.18274474144,7200.867226600647
1664008953.915,751.0,7.01,129.96680355072021,123.61959719657898
1664010767.766,752.0,7.74,13.276549100875854,7.754352331161499
1664011645.124,753.0,8.86,576.9605312347412,571.0280330181122
1664021852.697,754.0,1.03,7206.942118883133,7200.4292345047
1664029059.216,755.0,1.12,7206.058701753616,7200.296246051788
1664036266.365,756.0,1.04,7206.595972299576,7200.046471834183
1664043473.382,757.0,1.29,7206.4241807460785,7200.599437952042
1664050680.628,758.0,2.04,7206.720898866653,7200.854212999344
1664056214.862,759.0,2.9,5533.642916679382,5528.218901634216
1664059574.953,760.0,3.56,1559.4977629184723,1553.9294319152832
1664060714.523,761.0,5.14,539.0867373943329,533.4778876304626
1664061600.961,762.0,4.81,586.0071799755096,580.4106042385101
1664063412.377,763.0,5.68,910.9322571754456,905.183661699295
1664064339.216,764.0,4.6,26.21771001815796,20.22413206100464
1664065709.48,765.0,4.43,1069.7296538352966,1063.615108013153
1664066633.99,766.0,4.99,624.0272543430328,618.6541330814362
1664068927.065,767.0,4.94,1092.5772516727448,1087.2696352005005
1664069967.829,768.0,4.74,440.3545877933502,434.9107279777527
1664072013.488,769.0,5.01,845.2973875999451,839.8768355846405
1664073083.656,770.0,3.63,769.7808012962341,761.9731969833374
1664075217.485,771.0,5.25,1233.3693466186523,1227.2088856697083
1664077552.297,772.0,7.32,834.2822306156158,828.9853284358978
1664080436.43,773.0,6.01,1083.4776740074158,1078.0662014484406
1664080759.32,774.0,7.19,22.450844287872314,15.291876792907715
1664082245.014,775.0,8.15,285.10343980789185,279.5924782752991
1664084300.692,776.0,4.57,1153.9380767345428,1148.5287020206451
1664085038.4,777.0,4.07,437.22867012023926,431.8184177875519
1664087582.461,778.0,4.62,1343.5164260864258,1338.1406123638153
1664088928.829,779.0,6.52,745.895082950592,740.4721114635468
1664097935.773,780.0,1.33,7206.316912412643,7199.944102048874
1664099555.573,781.0,4.4,1619.1687467098236,1613.6660046577454
1664099797.675,782.0,7.48,241.5755217075348,235.23201489448547
1664104148.657,783.0,3.8,2850.505633354187,2845.0819857120514
1664105430.973,784.0,1.09,81.84159755706787,76.34423995018005
1664117438.438,785.0,0.95,7206.927550792694,7200.9917249679565
1664124648.413,786.0,0.95,7209.580031633377,7200.341657400131
1664131855.497,787.0,0.95,7206.623869180679,7200.044523477554
1664139063.366,788.0,0.94,7207.285938024521,7200.1493237018585
1664146270.452,789.0,0.96,7206.591686010361,7200.578676223755
1664153480.131,790.0,0.96,7209.327013969421,7199.830514192581
1664160688.249,791.0,0.93,7207.614125728607,7199.99595952034
1664167899.923,792.0,0.97,7208.904566287994,7201.1276679039
1664175108.919,793.0,0.95,7208.6179711818695,7200.076903343201
1664182318.215,794.0,0.98,7206.973157167435,7200.2326736450195
1664189525.128,795.0,1.0,7206.440297842026,7200.413475513458
1664196731.828,796.0,1.06,7206.139430522919,7199.97722363472
1664203938.822,797.0,0.99,7206.604986190796,7199.959630012512
1664211146.019,798.0,0.98,7206.697112321854,7200.440039396286
1664218355.228,799.0,1.02,7208.644790887833,7200.274779319763
1664225562.06,800.0,0.96,7206.368216514587,7199.925857067108
1664229725.65,801.0,0.98,3290.189235687256,2694.9558804035187
1664237827.044,802.0,0.99,7208.000777244568,7200.089498758316
1664245034.099,803.0,0.97,7206.649856090546,7200.163773536682
1664252241.188,804.0,0.97,7206.780631303787,7199.9748775959015
1664259451.811,805.0,0.96,7210.076628684998,7199.968558311462
1664267226.831,806.0,0.99,7774.597212076187,7199.826629400253
1664274433.845,807.0,0.94,7206.690818786621,7199.931695699692
1664281641.009,808.0,0.98,7206.8043892383575,7200.688642978668
1664288848.165,809.0,1.11,7206.701353788376,7199.271824598312
1664296057.479,810.0,0.96,7206.64538526535,7199.9137189388275
1664303264.54,811.0,0.94,7206.772511959076,7199.875160932541
1664310472.192,812.0,1.0,7207.065540313721,7199.000020265579
1664314716.503,813.0,1.03,4243.913798332214,4235.965775489807
1664315323.376,814.0,1.5,606.5290904045105,600.2338285446167
1664315626.021,815.0,1.48,302.160373210907,295.4153938293457
1664316234.569,816.0,1.1,608.1499848365784,600.9413352012634
1664316841.51,817.0,1.1,606.4553871154785,600.0565021038055
1664317449.332,818.0,1.1,607.1927335262299,600.2548744678497
1664318058.494,819.0,1.1,608.5715346336365,600.890377998352
1664318665.369,820.0,1.1,606.3005485534668,600.2143769264221
1664319272.431,821.0,1.1,606.629563331604,600.1780431270599
1664326480.222,822.0,1.0,7207.394561290741,7200.552912712097
1664333687.313,823.0,0.95,7206.734356403351,7200.451239824295
1664340894.56,824.0,0.98,7206.775206327438,7199.868426322937
1664348101.233,825.0,0.98,7206.216285705566,7199.917984008789
1664355309.6,826.0,0.96,7208.014073848724,7200.4171307086945
1664362519.569,827.0,0.92,7209.502594947815,7200.013396263123
1664369727.789,828.0,0.98,7207.721943855286,7200.22158908844
1664376935.132,829.0,0.93,7206.238099336624,7200.064095258713
1664384142.195,830.0,0.95,7206.650311946869,7199.923127412796
1664388690.285,831.0,0.93,4547.691071510315,4539.842884778976
1664389297.429,832.0,1.1,606.7855083942413,599.6011476516724
1664389904.386,833.0,1.1,606.4974913597107,600.2222442626953
1664390512.472,834.0,1.1,607.5206909179688,600.1177847385406
1664391120.547,835.0,1.1,607.720566034317,600.9603404998779
1664391727.132,836.0,1.1,606.1000423431396,600.0101463794708
1664398934.329,837.0,0.91,7206.710773468018,7199.909943819046
1664406141.226,838.0,0.9,7206.351121902466,7200.499800443649
1664413348.128,839.0,0.92,7206.536375045776,7200.036717414856
1664420555.53,840.0,0.91,7206.712323665619,7200.927670955658
1664427762.302,841.0,0.93,7206.220620632172,7200.256204843521
1664429757.045,842.0,0.9,1994.1859557628632,1986.6790390014648
1664436964.136,843.0,1.55,7206.886806488037,7199.772468328476
1664444171.44,844.0,0.96,7206.814898967743,7200.225764513016
1664451946.571,845.0,0.95,7774.739370107651,7200.47713971138
1664459154.56,846.0,1.05,7207.515631437302,7200.323275566101
1664466365.476,847.0,1.0,7210.450349807739,7200.706950187683
1664473573.118,848.0,0.97,7206.9639575481415,7200.445943593979
1664480780.151,849.0,0.97,7206.571515798569,7199.784673452377
1664486885.474,850.0,1.0,6104.882162809372,6094.162282466888
1664487493.238,851.0,1.1,607.3706645965576,600.000550031662
1664488100.592,852.0,1.1,607.0680320262909,600.8874399662018
1664488708.297,853.0,1.1,607.198070526123,600.2060213088989
1664489318.382,854.0,1.1,608.5894393920898,600.2579660415649
1664489925.552,855.0,1.1,606.7557153701782,600.4804728031158
1664490533.403,856.0,1.1,607.3785507678986,600.2451019287109
1664491140.38,857.0,1.1,606.556343793869,600.2425305843353
1664492317.563,858.0,1.1,1176.7445895671844,600.4329662322998
1664492925.326,859.0,1.1,607.202712059021,600.2671053409576
1664493533.163,860.0,1.1,607.361743927002,600.31329870224
1664494140.114,861.0,1.1,606.5682775974274,599.4154937267303
1664494747.268,862.0,1.1,606.7165837287903,599.8180730342865
1664495355.182,863.0,1.1,607.3690886497498,600.319388628006
1664495962.296,864.0,1.1,606.7481615543365,599.8566451072693
1664496570.289,865.0,1.1,607.4648857116699,600.2111339569092
1664497178.384,866.0,1.1,607.5858585834503,600.2288167476654
1664497786.243,867.0,1.1,607.4151046276093,600.2828533649445
1664498393.563,868.0,1.1,606.7258398532867,600.0377597808838
1664499003.355,869.0,1.1,607.0105221271515,600.2644503116608
1664499610.379,870.0,1.1,606.5530595779419,600.2486071586609
1664500785.235,871.0,1.1,1174.448174238205,600.272100687027
1664501394.207,872.0,1.1,608.385623216629,600.307489156723
1664508602.17,873.0,0.99,7207.610497236252,7199.9998569488525
1664515809.151,874.0,0.97,7206.569003343582,7200.216396331787
1664523017.236,875.0,0.98,7207.636793375015,7200.635367631912
1664530224.363,876.0,0.99,7206.521087169647,7200.1163449287415
1664537431.329,877.0,0.99,7206.505392074585,7199.571994066238
1664544638.283,878.0,1.0,7206.441926717758,7200.013761043549
1664551849.114,879.0,0.96,7208.506511449814,7200.231091737747
1664559057.515,880.0,0.99,7207.89374256134,7200.6936185359955
1664566265.491,881.0,0.97,7207.419206619263,7197.496652126312
1664573472.537,882.0,1.0,7206.76993894577,7199.669469118118
1664580680.55,883.0,0.99,7207.52990937233,7200.850545883179
1664588459.142,884.0,1.0,7778.054387331009,7200.173929452896
1664595666.132,885.0,1.0,7206.570595026016,7200.064696311951
1664602873.234,886.0,0.97,7206.643365383148,7199.971802949905
1664610082.551,887.0,0.88,7209.019957065582,7200.221764802933
1664617290.348,888.0,0.99,7207.3033056259155,7199.825511217117
1664624497.178,889.0,1.01,7206.369921684265,7200.085726976395
1664631705.227,890.0,1.03,7207.706524133682,7199.789368391037
1664638913.508,891.0,0.97,7207.88182258606,7199.760812997818
1664646120.603,892.0,0.98,7206.747930288315,7199.096888303757
1664653329.572,893.0,0.99,7208.486780166626,7200.185537338257
1664660537.291,894.0,0.88,7207.229064702988,7199.9059517383575
1664667744.448,895.0,0.99,7206.611863851547,7200.217709779739
1664674953.515,896.0,0.99,7208.698578834534,7199.141433477402
1664682726.148,897.0,1.0,7772.023813486099,7199.679242610931
1664689933.255,898.0,0.91,7206.657552242279,7199.898978471756
1664697141.257,899.0,0.99,7207.650396108627,7200.879415273666
1664704348.245,900.0,1.02,7206.707499265671,7199.937865495682
1664711555.297,901.0,0.98,7206.740987062454,7200.457596063614
1664718762.536,902.0,1.0,7206.7281856536865,7198.094139575958
1664725971.615,903.0,1.0,7207.279407501221,7200.403705120087
1664733179.268,904.0,0.96,7207.170428991318,7199.624247550964
1664740386.529,905.0,0.94,7206.987350702286,7200.198368310928
1664747594.36,906.0,1.0,7207.219032526016,7199.964318990707
1664754801.449,907.0,0.99,7206.647676706314,7200.190486431122
1664762009.248,908.0,1.06,7207.403512477875,7200.039879083633
1664769216.586,909.0,0.89,7207.025791168213,7200.113933086395
1664776990.525,910.0,1.0,7773.409339666367,7200.183154344559
1664784198.293,911.0,0.99,7207.188080072403,7199.921766996384
1664791406.295,912.0,1.04,7207.4957938194275,7200.725223779678
1664798613.609,913.0,1.05,7206.751528978348,7200.0640568733215
1664805821.388,914.0,1.0,7207.264595746994,7199.920159816742
1664813028.534,915.0,1.02,7206.664499759674,7200.26295042038
1664820238.641,916.0,0.99,7209.511993408203,7200.071351528168
1664827446.171,917.0,0.89,7207.065869092941,7199.97402381897
1664834653.338,918.0,0.99,7206.752989530563,7200.307529449463
1664841861.328,919.0,1.0,7207.52593255043,7200.322345256805
1664849068.562,920.0,1.01,7206.763375043869,7200.131262779236
1664856276.25,921.0,1.0,7206.813257455826,7198.26282119751
1664863482.814,922.0,1.04,7206.242684364319,7199.196110725403
1664871254.977,923.0,0.99,7771.799663543701,7200.016319274902
1664878463.021,924.0,1.13,7207.625983715057,7201.070018529892
1664885670.074,925.0,1.03,7206.626732110977,7200.130513191223
1664892878.991,926.0,1.03,7208.549542427063,7195.7049741744995
1664900086.12,927.0,1.0,7206.722669363022,7200.245780706406
1664907295.898,928.0,1.06,7209.231211185455,7200.208437681198
1664914503.126,929.0,1.0,7206.701614141464,7199.734484910965
1664921710.958,930.0,1.04,7207.260319709778,7200.990720748901
1664928918.15,931.0,1.02,7206.728963136673,7198.9149305820465
1664936126.0,932.0,1.04,7207.316283464432,7200.568048238754
1664943332.775,933.0,1.04,7206.3704578876495,7199.976125001907
1664950540.211,934.0,0.96,7207.04781627655,7200.027968645096
1664957747.901,935.0,1.04,7207.238302707672,7200.380831956863
1664965520.984,936.0,1.22,7772.521082162857,7200.5017631053925
1664972727.876,937.0,1.11,7206.434648275375,7200.047368526459
1664979934.765,938.0,1.1,7206.358116149902,7199.789482355118
1664987142.022,939.0,1.04,7206.8554446697235,7199.852510690689
1664994349.967,940.0,1.05,7207.525012016296,7200.840373277664
1665001556.776,941.0,1.07,7206.384878396988,7197.43345618248
1665008764.009,942.0,1.06,7206.816593408585,7199.519913434982
1665015970.74,943.0,1.1,7206.278513908386,7200.142667293549
1665023178.014,944.0,1.03,7206.831314086914,7199.870395898819
1665030385.18,945.0,1.04,7206.760769605637,7200.227774858475
1665037592.607,946.0,1.12,7206.920486688614,7200.151807546616
1665044799.738,947.0,1.07,7206.706491947174,7200.218483924866
1665052006.811,948.0,1.02,7206.5842571258545,7200.133668422699
1665059780.397,949.0,1.11,7773.166461467743,7200.012149095535
1665066987.634,950.0,1.09,7206.864316701889,7200.501892566681
1665074194.417,951.0,1.08,7206.378472566605,7199.931012392044
